#domain,ioc,uri_path,ip
randwijckholding.nl,Possible Cobalt Strike C2 Domain,/vlk/grants,3.70.47.9
randwijckholding.nl,Possible Cobalt Strike C2 Domain,/vlk/grants,3.71.22.247
rdadev.com,Possible Cobalt Strike C2 Domain,/massaction,216.244.77.11
realmacnow.com,Possible Cobalt Strike C2 Domain,/Multiply/ecommerce/399DEAXDD,84.32.190.53
redbannernews.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,138.68.81.215
redtricks.uk,Possible Cobalt Strike C2 Domain,/ca,46.101.84.159
rehazosipa.com,Possible Cobalt Strike C2 Fronted Domain,/es,23.106.223.135
remote.nedsecures.co.za,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,188.166.148.225
res.mall.10010.cn,Possible Cobalt Strike C2 Fronted Domain,/audiencemanager.js,39.99.147.117
reversengeneer.servegame.com,Possible Cobalt Strike C2 Domain,/demo/game/JYCMIA3GF4K5,31.42.177.165
rovonaj.com,Possible Cobalt Strike C2 Fronted Domain,/extension.js,160.20.147.78
rx-fill.com,Possible Cobalt Strike C2 Domain,/dpixel,20.85.220.100
saharalive.in,Possible Cobalt Strike C2 Fronted Domain,/,188.116.36.119
saml3.healthbeam.org,Possible Cobalt Strike C2 Domain,/safebrowsing/KTbgsF/HRqyw6YLO54WXCUbdnDMhk,3.17.57.40
secertkey.cf,Possible Cobalt Strike C2 Domain,/match,172.87.30.180
secsys1-c2-1.NewcastleFlyingCows.xyz,Possible Powershell Empire C2 Domain,/admin/get.php,23.88.62.153
secsys1-c2-1.NewcastleFlyingCows.xyz,Possible Powershell Empire C2 Domain,/login/process.php,23.88.62.153
secsys1-c2-1.NewcastleFlyingCows.xyz,Possible Powershell Empire C2 Domain,/login/process.php,78.47.243.181
secsys1-c2-1proxy.NewcastleFlyingCows.xyz,Possible Powershell Empire C2 Domain,/login/process.php,78.47.243.181
secsys1-c2-1proxy.NewcastleFlyingCows.xyz,Possible Powershell Empire C2 Domain,/news.php,78.47.243.181
secure.buyality.com,Possible Cobalt Strike C2 Domain,/register/pr/C7BM5Y0OG0S,84.32.188.221
secure.fitadil.com,Possible Cobalt Strike C2 Domain,/Change/sites/RPG48WFVD8ZF,84.32.190.50
secure.getthhingsdone.com,Possible Cobalt Strike C2 Fronted Domain,/lt,185.184.192.79
secure.getthhingsdone.com,Possible Cobalt Strike C2 Fronted Domain,/r-arrow,185.184.192.79
secure.mightymagnitudos.com,Possible Cobalt Strike C2 Fronted Domain,/sq,210.16.100.71
secure.molekraftness.com,Possible Cobalt Strike C2 Fronted Domain,/btn_bg.js,210.16.100.2
secure.neverthelesses.com,Possible Cobalt Strike C2 Fronted Domain,/rw,210.16.100.234
secure.neverthelesses.com,Possible Cobalt Strike C2 Fronted Domain,/tab_home,210.16.100.234
secure.newslimitless.com,Possible Cobalt Strike C2 Domain,/inform/system/SWW2Q9M3Z7TW,84.32.188.230
secure.newsmach.com,Possible Cobalt Strike C2 Domain,/Run/Setting/WS9R4E1TP4EF,84.32.190.60
secure.newspraise.com,Possible Cobalt Strike C2 Domain,/Multiply/v1.62/8SUBS840S1KO,84.32.190.62
secure.rancorhealth.com,Possible Cobalt Strike C2 Domain,/accelerate/v9.05/D3FJOR767,84.32.190.64
secure.service1app.com,Possible Cobalt Strike C2 Domain,/Compute/xxx/5EVGSVIXXVT5,84.32.190.37
secure.service1app.com,Possible Cobalt Strike C2 Domain,/Disable/daily/W578UC8WIJQ,84.32.190.1
secure.shelterxmas.com,Possible Cobalt Strike C2 Fronted Domain,/ak.html,147.189.174.244
securelogonweb.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,144.217.24.208
securelogonweb.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,191.252.113.123
server.upadte-googie.com,Possible Cobalt Strike C2 Domain,/nv,47.242.148.147
server31459.microsoft-essentials.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,165.227.68.157
service-09k3vmip-1312931273.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/ca,1.116.145.184
service-0ci24vb8-1252281553.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/stream,47.107.81.243
service-0g5r1jl1-1308244004.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,82.157.157.102
service-0gy0l1r9-1258000871.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/updates.rss,101.35.20.127
service-0old9tu2-1256969323.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/Register/locations/BNQ2UOJW1GZ,107.172.2.107
service-0slgpbyj-1306248427.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/qqcmmgr,1.14.6.69
service-0wqpel54-1306266622.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/updates.rss,1.15.74.201
service-0zwlux43-1303179058.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,150.158.150.27
service-14ce63l9-1306113289.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/cm,39.106.45.206
service-193y3w0z-1301082583.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,101.32.74.193
service-1cj5s7mx-1253565416.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,110.40.182.173
service-1sam151i-1252551592.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,106.55.99.11
service-23fh9ahe-1302562187.usw.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/pixel.gif,49.235.122.125
service-272xl1r7-1312629461.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,43.129.89.99
service-2rcke0a5-1312435925.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,106.126.3.221
service-2rcke0a5-1312435925.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,121.5.116.190
service-2w2c5oqp-1259566933.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,43.142.143.183
service-2zxm4jl7-1311524389.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,124.223.224.167
service-3fitxtba-1311702893.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,114.132.199.153
service-3iwblltw-1309502842.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,180.215.222.16
service-3iwblltw-1309502842.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,180.215.222.17
service-3iwblltw-1309502842.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,180.215.222.18
service-3vkjh0i2-1253759078.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,110.42.244.165
service-46um11lv-1305759466.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,49.235.79.172
service-4fimktpq-1308337151.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,119.91.207.9
service-4ioez8is-1307241389.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/load,152.136.123.64
service-4ioez8is-1307241389.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/updates.rss,152.136.123.64
service-4yzvrkp5-1256842621.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,101.43.108.28
service-55x2fkgd-1306305698.cd.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/g.pixel,114.115.164.160
service-5dqdv2h6-1304865419.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,1.15.146.164
service-5dttvfnl-1253933974.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,43.226.73.173
service-5dttvfnl-1253933974.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,43.226.73.184
service-5f9zu3s2-1310218322.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,45.32.104.161
service-5pe1qcyq-1252551592.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,114.132.121.154
service-5q57k8jk-1308233728.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,106.13.95.3
service-5uafdphd-1258031921.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,47.105.205.216
service-5xymuhvr-1257789504.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,116.204.71.75
service-5xymuhvr-1257789504.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,47.94.168.172
service-6200y2pt-1306248427.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/qqcmmgr,1.14.6.69
service-65m9dzhk-1259025339.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,45.8.158.25
service-6h9uzsww-1305167114.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/en_US/all.js,1.116.123.104
service-6i8t3bv3-1313041668.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,106.14.68.137
service-6m5v6j3f-1304659738.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/ga.js,81.68.225.226
service-6wso9e3t-1257357125.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,81.70.29.244
service-6yafkl57-1252503867.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/dot.gif,82.157.231.87
service-74x9bci4-1258596386.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,47.115.57.254
service-79kmjkir-1300230335.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,43.138.150.21
service-79vdw6mc-1256167839.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getUser,128.1.137.212
service-7gk5e2x5-1305465584.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,8.130.50.161
service-7gk5e2x5-1305465584.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,8.130.99.129
service-7hs0zhlu-1306266622.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/push,1.117.73.197
service-7odea85m-1258361297.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,150.158.153.198
service-7oeoupky-1253511408.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,81.70.152.197
service-7u15yzvx-1258254748.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,141.164.46.83
service-85ykmpnp-1309506059.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/s,81.70.249.195
service-8wiw5m86-1258984158.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/pixel,101.35.51.91
service-955koung-1259774614.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,60.205.207.32
service-99d0g7sw-1300567869.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/pixel.gif,81.70.56.202
service-99d0g7sw-1300567869.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/ptj,119.3.37.179
service-9ksb62gy-1300020107.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,120.78.168.137
service-ag21zuo2-1300496321.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,101.43.223.187
service-agucqyip-1251526205.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,103.144.239.217
service-agugfaq3-1307697132.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,150.158.44.161
service-akilm85g-1311240945.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,43.154.109.176
service-aon6qi1z-1308736846.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,101.33.197.37
service-az91uv0i-1307356722.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/ca,81.68.82.24
service-b2qdzdoq-1300549872.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/dpixel,124.223.92.75
service-b4iz0hz9-1311161169.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/admin/login,124.222.185.248
service-baw5g4iz-1309608249.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/IsLogin,101.42.242.173
service-besjnih9-1307114390.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,101.35.220.201
service-bo0bzgh0-1306823995.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,82.157.56.102
service-celmew10-1304697786.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,159.75.33.64
service-cutulobn-1310581445.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/admin/login,49.234.137.223
service-cv62i2eg-1258558004.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/pixel,62.234.130.153
service-d21ggm5n-1307188804.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/admin/login,42.192.134.128
service-d5xw4hzc-1257046868.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,108.166.193.14
service-da5heloj-1312757872.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/include/template/isx.php,121.4.45.207
service-dxdbo6jr-1311332457.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/cm,1.15.124.172
service-eh2fyewb-1301153563.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/pixel.gif,101.34.93.112
service-etnrb8h3-1300693667.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,81.68.228.104
service-f1tdfeby-1258515730.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,175.178.103.182
service-f9mjqc77-1308992789.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/cx,101.43.131.190
service-f9ocw90h-1312629461.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,43.129.89.99
service-flt3b87a-1259630283.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.138.157.80
service-g09ic6ob-1302319247.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/pixel.gif,1.15.9.171
service-g5q1u3sy-1304697786.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,159.75.33.64
service-g8nzam7c-1306801752.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,175.178.177.20
service-gcxmg0rk-1259685312.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/get,43.154.211.80
service-ggkmpmnd-1252733518.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,59.63.224.101
service-gogtk08f-1310215561.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,110.40.227.251
service-h5io7azq-1259685312.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/get,43.154.211.80
service-hofwx96r-1311183811.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,107.174.158.185
service-hx4caudh-1253827968.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,1.117.0.7
service-hx62nked-1311234979.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,43.138.31.86
service-igme7ydn-1252572991.cd.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,198.52.123.226
service-inb5r3j6-1256249666.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,121.5.216.34
service-ir8d2gwd-1301941047.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,39.107.154.174
service-iwok6rhq-1307615483.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,49.234.28.118
service-izsse53i-1302702632.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,60.205.190.219
service-jmstmka7-1308574242.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/mk,82.157.110.128
service-jumkrvmp-1305556158.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,47.110.163.225
service-jw5nux1q-1258596386.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,47.115.57.254
service-k43f6rw9-1308954353.kr.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,101.33.77.74
service-k6z1uk8b-1307545782.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,101.35.153.171
service-k6z1uk8b-1307545782.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,43.142.164.52
service-k81h80ki-1310218322.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,96.9.211.133
service-kju2lnsz-1256981364.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Fronted Domain,/image/,43.138.10.116
service-kq7n1wbv-1259492848.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,82.156.187.92
service-la8k0zjh-1307406344.cd.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/updates,1.14.76.111
service-lit16wv7-1306583579.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/kv,180.184.138.207
service-m1jvysen-1309506059.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/s,81.70.249.195
service-m328t91d-1307678690.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,106.13.239.34
service-n0un4ujk-1304025737.sg.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,82.157.63.28
service-nwhziyau-1252281553.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/stream,1.15.225.244
service-o8qlasbu-1252706751.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/fwlink,39.105.31.193
service-okkm58qq-1256791925.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,81.71.133.220
service-p51jmamc-1252114028.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/match,149.129.71.143
service-pwwv8yzw-1302026685.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,180.76.161.95
service-pwwv8yzw-1302026685.hk.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/push,180.76.161.95
service-pzq156ks-1307695615.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.3.min.js,42.193.184.61
service-qkvzn39c-1306726071.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,43.142.55.26
service-qne9trym-1257925038.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,39.108.248.6
service-qomnoi6c-1258177992.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,23.224.181.138
service-qr8hb2yt-1302491583.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/en_US/all.js,81.68.219.206
service-r0h26wst-1305277913.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getit,182.61.139.132
service-r2tscjhh-1257078281.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,82.156.188.211
service-r79o5o6j-1256252492.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/cm,47.92.97.171
service-r79o5o6j-1256252492.bj.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/ptj,47.92.97.171
service-rc10gcrx-1307066631.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/include/template/isx.php,110.42.135.208
service-rjy9pt4x-1251576337.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/getnews,42.192.54.106
service-rkezxnb8-1252074071.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/g,34.92.19.181
service-rne74uco-1305831073.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,117.50.37.182
service-rrswgbwn-1259444062.sh.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/api/x,1.15.142.104
service.msftcdn.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,3.70.34.175
service.serviceclv-firefox.com,Possible Cobalt Strike C2 Domain,/lv.css,47.242.248.90
setechnowork.com,Possible Cobalt Strike C2 Domain,/safebrowsing/fBm1b/SstHIfFClKWSKmWWaNt8I5JQ0ifXo,45.141.84.45
sezijiru.com,Possible Cobalt Strike C2 Fronted Domain,/bm,172.93.193.21
sh.homeboyc.cn,Possible Cobalt Strike C2 Fronted Domain,/_/scs/mail-static/_/js/,49.234.30.121
shelterxmas.com,Possible Cobalt Strike C2 Domain,/ak.html,147.189.174.244
shelterxmas.com,Possible Cobalt Strike C2 Fronting Domain,/ak.html,147.189.174.244
shvarc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,5.199.174.219
sikescomposites.com,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/Jwjy4/mzAoZyZk7qHIyw3QrEpXij5WFhIo1z8JDUVA0N0,45.141.84.29
sikescomposites.com,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/Jwjy4/mzAoZyZk7qHIyw3QrEpXij5WFhIo1z8JDUVA0N0,5.53.125.173
sinatxbaidu.oneneo.xyz,Possible Cobalt Strike C2 Domain,/api/3,49.232.67.116
sinergil.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.161.165
site18.baidu-cdn-10.com,Possible Cobalt Strike C2 Domain,/api/3,176.123.8.92
slippery-grocery-mgw.aws-euw1.cloud-ara.tyk.io,Possible Cobalt Strike C2 Domain,/api/v2/login,84.32.188.136
snccoupr-int.cf,Possible Cobalt Strike C2 Domain,/ga.js,172.87.30.180
softcloud.digital,Possible Cobalt Strike C2 Fronted Domain,/c/msdownload/update/others/2020/10/29136388_,23.227.204.126
softmicro.cloud,Possible Cobalt Strike C2 Domain,/owa/,23.227.184.116
softmicro.tech,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3246918-0264889/field-keywords=books,37.72.172.100
solveral.org,Possible Cobalt Strike C2 Domain,/d_config,3.95.81.131
solveral.org,Possible Cobalt Strike C2 Domain,/ee,3.95.81.131
somani.club,Possible Cobalt Strike C2 Domain,/include/template/isx.php,1.117.233.56
sophossecurityi.com,Possible Cobalt Strike C2 Domain,/tab_shop,185.217.1.26
speedysbattery.com,Possible Cobalt Strike C2 Fronted Domain,/retirement/,64.128.143.100
ssn.bbcinternationalnews.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,199.195.252.253
ssn.bbcinternationalnews.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,205.185.117.164
ssn.bbcinternationalnews.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,209.141.50.132
ssn.bbcinternationalnews.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,209.141.54.23
stads.10086.cn,Possible Cobalt Strike C2 Fronting Domain,/audiencemanager.js,39.99.147.117
static-cdn.sa.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,119.29.119.234
stg-api.azureedge.net,Possible Cobalt Strike C2 Fronting Domain,/chat/UKGqYRfnQUxRuAChV7Ss67Sxji9Wjm,54.243.33.216
sts.tencentcloudapp.tk,Possible Cobalt Strike C2 Domain,/api/3,1.116.96.210
study.zhishiku.shop,Possible Cobalt Strike C2 Domain,/maps/overlaybfpr,65.20.71.244
svchost0731.ddnsfree.com,Possible Cobalt Strike C2 Domain,/j.ad,147.182.246.104
svchosta.webredirect.org,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,164.92.79.65
svchosta.webredirect.org,Possible Cobalt Strike C2 Domain,/dot.gif,137.184.229.105
svchosta.webredirect.org,Possible Cobalt Strike C2 Domain,/dot.gif,164.92.117.121
svchosta.webredirect.org,Possible Cobalt Strike C2 Domain,/j.ad,164.92.118.44
sx.bypass.net.cn,Possible Cobalt Strike C2 Domain,/na.css,47.240.33.83
syadplus.co,Possible Cobalt Strike C2 Domain,/api/x,43.129.89.99
sync.microsoft-update.co,Possible Cobalt Strike C2 Fronted Domain,/msdownload/update/others/2016/12/29136388_,52.59.214.27
system.theworkpc.com,Possible Cobalt Strike C2 Domain,/cm,164.92.118.44
system.theworkpc.com,Possible Cobalt Strike C2 Domain,/pixel,164.92.117.121
t.yoao.com,Possible Cobalt Strike C2 Fronted Domain,/load,47.98.164.231
t4949.diaosiso.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,39.99.45.71
tatitahefu.com,Possible Cobalt Strike C2 Fronted Domain,/case.css,23.82.140.218
tcmfinancieinc.com,Possible Cobalt Strike C2 Fronting Domain,/en,18.117.254.165
teadict.tk,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,23.224.42.15
team.ifacker.bid,Possible Cobalt Strike C2 Domain,/fwlink,121.41.117.63
team.ifacker.bid,Possible Cobalt Strike C2 Domain,/j.ad,121.41.117.63
technicollit.com,Possible Cobalt Strike C2 Domain,/safebrowsing/b0kKKIjr/AzX9ZHB37oJfPsUBUaxBJjzzi132cYRZhUZc81g,5.101.50.140
telecomnet.cf,Possible Cobalt Strike C2 Domain,/j.ad,172.87.30.180
test.0h1ry.tk,Possible Cobalt Strike C2 Domain,/match,1.116.123.104
test.flash-update.pw,Possible Cobalt Strike C2 Domain,/updates.rss,23.94.208.224
test.woliao.xyz,Possible Cobalt Strike C2 Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,173.82.235.175
thefinancecity.com,Possible Cobalt Strike C2 Fronted Domain,/windowsupdate/v6/update/others/2022/05/51343176_,35.237.216.217
time.ntpnet.com,Possible Cobalt Strike C2 Domain,/ga.js,107.167.8.66
time.ntpnet.com,Possible Cobalt Strike C2 Domain,/ga.js,107.167.8.67
time.ntpnet.com,Possible Cobalt Strike C2 Domain,/ga.js,107.167.8.68
time.ntpnet.com,Possible Cobalt Strike C2 Domain,/ga.js,107.167.8.69
time.ntpnet.com,Possible Cobalt Strike C2 Domain,/ga.js,107.167.8.70
tizefehuv.com,Possible Cobalt Strike C2 Fronted Domain,/case.css,23.82.140.218
tools.microserver.ga,Possible Cobalt Strike C2 Domain,/tools/test3,45.91.81.160
tools.microserver.ga,Possible Cobalt Strike C2 Domain,/zxcewqasd/z666z/3,45.91.81.160
tous.qianxin.eu.org,Possible Cobalt Strike C2 Domain,/download/meta/P5UL4WTCLF,15.204.153.203
trend-ai-analytics.de,Possible Cobalt Strike C2 Domain,/include/template/asu.php,3.65.2.225
truistcdn.azureedge.net,Possible Cobalt Strike C2 Domain,/cm,143.198.27.227
trumpiko.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.161.45
ts1.john-h.com,Possible Cobalt Strike C2 Domain,/visit.js,143.198.142.240
tusbatech.com,Possible Cobalt Strike C2 Domain,/an,154.29.74.242
tusbatech.com,Possible Cobalt Strike C2 Domain,/lu.html,154.29.74.242
