#domain,ioc,uri_path
www.hellooneone.tk,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml
www.hellooneone.tk,Possible Cobalt Strike C2 Domain,/image/
www.ifirefox.com,Possible Cobalt Strike C2 Domain,/js/static/jquery.min.js
www.imqc.tk,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml
www.imqc.tk,Possible Cobalt Strike C2 Domain,/push
www.iphostresolved.com,Possible Cobalt Strike C2 Domain,/cm
www.kasile.tk,Possible Cobalt Strike C2 Domain,/ga.js
www.l1stary.xyz,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
www.lazha.xyz,Possible Cobalt Strike C2 Domain,/
www.luckman.cf,Possible Cobalt Strike C2 Domain,/__utm.gif
www.malonblanco.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/
www.microport.com,Possible Cobalt Strike C2 Fronted Domain,/search/
www.microsoftcenter.live,Possible Cobalt Strike C2 Domain,/load
www.monksec.tk,Possible Cobalt Strike C2 Domain,/dpixel
www.msclientweb.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
www.msfthelpdesk.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
www.msn.com.getdsoft.com,Possible Cobalt Strike C2 Domain,/favicon.ico
www.mycloudup.com,Possible Cobalt Strike C2 Domain,/js/static/jquery.min.js
www.nytimes.com,Possible Cobalt Strike C2 Fronted Domain,/assorted/new/0q/ajaxLoad/
www.oriental-residence.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
www.powssxctaiwan.xyz,Possible Cobalt Strike C2 Domain,/MicrosoftUpdate/ShellEx/KB242742/default.aspx
www.ppccw.pro,Possible Cobalt Strike C2 Domain,/__utm.gif
www.prodibi.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
www.protonmedia.xyz,Possible Cobalt Strike C2 Domain,/cm
www.qiniu.com,Possible Cobalt Strike C2 Fronted Domain,/push
www.rcmanufactory.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/
www.rookit.top,Possible Cobalt Strike C2 Domain,/__utm.gif
www.snowhydro.com.au,Possible Cobalt Strike C2 Domain,/tab_shop
www.sounddsvpp.tk,Possible Cobalt Strike C2 Domain,/pages.php
www.spi.workers.dev,Possible Cobalt Strike C2 Domain,/cs
www.steamstar.info,Possible Cobalt Strike C2 Fronted Domain,/c/msdownload/update/others/windows6.1-kb98218-v3-x86_0c754.psf
www.superqq.top,Possible Cobalt Strike C2 Domain,/image/
www.test-google.host,Possible Cobalt Strike C2 Domain,/j.ad
www.tvvisionperuana.com,Possible Powershell Empire C2 Domain,/search?cat=articles
www.unwomen.org,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
www.usatoday.com,Possible Cobalt Strike C2 Fronted Domain,/opinion/
www.wangzha156.xyz,Possible Cobalt Strike C2 Domain,/favicon
www.wechoti.com,Possible Cobalt Strike C2 Domain,/g.pixel
www.weixim.ga,Possible Cobalt Strike C2 Domain,/__utm.gif
www.weixinapidev.com,Possible Cobalt Strike C2 Domain,/match
www.windowsshop.cc,Possible Cobalt Strike C2 Domain,/j.ad
www.wumei.xyz,Possible Cobalt Strike C2 Domain,/language
www.yccw.com,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/
wx.api.images.oppo.cn.cdn.dnsv1.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
xiaok.feonix.top,Possible Cobalt Strike C2 Domain,/api/3
xlidhthk.corecloud.asia,Possible Cobalt Strike C2 Fronted Domain,/config
xm.knonwsec.com,Possible Cobalt Strike C2 Domain,/image/
xue338.com,Possible Cobalt Strike C2 Fronted Domain,/viewerng/meta
xxx.xpxp.xyz,Possible Cobalt Strike C2 Domain,/async/
y2sb.marid.tk,Possible Cobalt Strike C2 Domain,/mobile-home.html
ys.myhome.xin,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml
ys.myhome.xin,Possible Cobalt Strike C2 Domain,/g.pixel
yuri.teaches-yoga.com,Possible Cobalt Strike C2 Domain,/safebrowsing/rd/uKV3wRQjQhWd9VvoDH0f0qKETZFs3qOJ9-KJKFvF17yc5
yuxicu.com,Possible Cobalt Strike C2 Fronted Domain,/fam_cart.js
zanzi.azureedge.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
zh-cn.imags.microsoft.com.w.kunlunca.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
zipflag.com,Possible Cobalt Strike C2 Domain,/us/ky/louisville/312-s-fourth-st.html
zkhvolg.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
